item,experiment,arm,receptor_set,enumeration,receptor_slug,receptor_uniprot,receptor_organism,receptor_cluster,chain_a_source,chain_a_sha256,chain_b_construct,n_shared_draws,registry_matches,chain_b_family_rule,cognate_evidence_class,supplied_partner_family,supplied_partner_subtype,reference_tip_subtype,supplied_partner_independence,cognate_vs_reference_agree,tier,chain_b_len,chain_b_len_family_dependent,chain_b_sha256,chain_c,n_chains,partner_msa,receptor_msa,ligand,backbones,n_pooled,n_percell,predictions_pooled,predictions_percell,note
G2,E1.1,wide_replication,C1_REST(provisional),per_receptor,CXCR3,P49682,Homo sapiens (Human),001_003_002,seqrec_trimmed.fasta:1-368,82869dc8d22e9b15b07a70848b559bd2159ae74699560deece2b78c7089c132e,R0_apo,1,1,-,n/a,Gi/o,Gi1,Gi1,annotation only -- independent of the structure,yes,EXTENSION-census,0,no,-,-,1,n/a,on (default),none,boltz2|openfold3|protenix|chai1,10,10,40,40,the other 32 C1 census receptors at three rungs
G2,E1.1,wide_replication,C1_REST(provisional),per_receptor,CXCR4,P61073,Homo sapiens (Human),001_003_002,seqrec_trimmed.fasta:1-352,745dbb36c09682458fa172f0f7c03032517c82c090ad360605494be94709518b,R0_apo,1,1,-,n/a,Gi/o,Gi1,Gi1,annotation only -- independent of the structure,yes,EXTENSION-census,0,no,-,-,1,n/a,on (default),none,boltz2|openfold3|protenix|chai1,10,10,40,40,the other 32 C1 census receptors at three rungs
G2,E1.1,wide_replication,C1_REST(provisional),per_receptor,DRD2,P14416,Homo sapiens (Human),001_001_004,seqrec_trimmed.fasta:1-443,8c2b6e1477ff21093d6bdee1a4482a36b1024aaebbd4e968c54262742cefd3e0,R0_apo,1,1,-,n/a,Gi/o,Go,Go,annotation only -- independent of the structure,yes,EXTENSION-census,0,no,-,-,1,n/a,on (default),none,boltz2|openfold3|protenix|chai1,10,10,40,40,the other 32 C1 census receptors at three rungs
G2,E1.1,wide_replication,C1_REST(provisional),per_receptor,FSHR,P23945,Homo sapiens (Human),001_003_003,seqrec_trimmed.fasta:312-695,3afa338eef74ceed96b01df9a4696640e11c956e9df3fb7c90eef106d5734f10,R0_apo,1,1,-,n/a,Gs,Gs,Gs,annotation only -- independent of the structure,yes,EXTENSION-census,0,no,-,-,1,n/a,on (default),none,boltz2|openfold3|protenix|chai1,10,10,40,40,the other 32 C1 census receptors at three rungs
G2,E1.1,wide_replication,C1_REST(provisional),per_receptor,GPR6,P46095,Homo sapiens (Human),001_010_001,seqrec_trimmed.fasta:21-362,1c75b0e3f140491155600719438cb679f6d32aea83042129d548dd04478f5550,R0_apo,1,1,-,n/a,Gs,Gs,Gs,annotation only -- independent of the structure,yes,EXTENSION-census,0,no,-,-,1,n/a,on (default),none,boltz2|openfold3|protenix|chai1,10,10,40,40,the other 32 C1 census receptors at three rungs
G2,E1.1,wide_replication,C1_REST(provisional),per_receptor,HRH2,P25021,Homo sapiens (Human),001_001_005,seqrec_trimmed.fasta:1-359,4388134c63cdaa3d7a98d979102b2054c4fd38d0e8342ea901a0460720c70fa1,R0_apo,1,1,-,n/a,Gs,Gs,Gs,NOT INDEPENDENT: the coupling recommendation was taken from the deposited reference,yes,EXTENSION-census,0,no,-,-,1,n/a,on (default),none,boltz2|openfold3|protenix|chai1,10,10,40,40,the other 32 C1 census receptors at three rungs
G2,E1.1,wide_replication,C1_REST(provisional),per_receptor,LSHR,P22888,Homo sapiens (Human),001_003_003,seqrec_trimmed.fasta:309-699,f9081bb52177072866aa26780b9d06c96575ef6f587d7835adb0871ff8084d18,R0_apo,1,1,-,n/a,Gs,Gs,Gs,annotation only -- independent of the structure,yes,EXTENSION-census,0,no,-,-,1,n/a,on (default),none,boltz2|openfold3|protenix|chai1,10,10,40,40,the other 32 C1 census receptors at three rungs
G2,E1.1,wide_replication,C1_REST(provisional),per_receptor,MTR1B,P49286,Homo sapiens (Human),001_005_001,seqrec_trimmed.fasta:1-362,994582d1d50e1dfe7147a138b488aab397e57ece95746f0ad9692acbdbbe63f6,R0_apo,1,1,-,n/a,Gi/o,Gi1,Gi1,annotation only -- independent of the structure,yes,EXTENSION-census,0,no,-,-,1,n/a,on (default),none,boltz2|openfold3|protenix|chai1,10,10,40,40,the other 32 C1 census receptors at three rungs
G2,E1.1,wide_replication,C1_REST(provisional),per_receptor,NPY2R,P49146,Homo sapiens (Human),001_002_020,seqrec_trimmed.fasta:1-381,5405ec4c579e685932a3fbc61764f6be9b73e9cb76180d6825433fe3346bc52b,R0_apo,1,1,-,n/a,Gi/o,Gi1,Gi1,annotation only -- independent of the structure,yes,EXTENSION-census,0,no,-,-,1,n/a,on (default),none,boltz2|openfold3|protenix|chai1,10,10,40,40,the other 32 C1 census receptors at three rungs
G2,E1.1,wide_replication,C1_REST(provisional),per_receptor,OPRK,P41145,Homo sapiens (Human),001_002_022,seqrec_trimmed.fasta:7-380,ebe4f6df631e95ccd92f5103265ff787bfb2de7c7c5bd08edaf86cddd3e98bbd,R0_apo,1,1,-,n/a,Gi/o,Gi1,Gi1,annotation only -- independent of the structure,yes,EXTENSION-census,0,no,-,-,1,n/a,on (default),none,boltz2|openfold3|protenix|chai1,10,10,40,40,the other 32 C1 census receptors at three rungs
G2,E1.1,wide_replication,C1_REST(provisional),per_receptor,OPRM,P42866,Mus musculus (Mouse),001_002_022,seqrec_trimmed.fasta:15-398,ffdc6938597e97e50bbd6960a8f36250bb36ea7edfa3324053d9b6414dbe8980,R0_apo,1,1,-,n/a,Gi/o,Gi1,Gi1,annotation only -- independent of the structure,yes,EXTENSION-census,0,no,-,-,1,n/a,on (default),none,boltz2|openfold3|protenix|chai1,10,10,40,40,the other 32 C1 census receptors at three rungs
G2,E1.1,wide_replication,C1_REST(provisional),per_receptor,OPRX,P41146,Homo sapiens (Human),001_002_022,seqrec_trimmed.fasta:1-370,34c69b7a4be8168c8acba2ed65e2efe153b9ea6487d2fc9bed8b34e4d9fbe7cf,R0_apo,1,1,-,n/a,Gi/o,Gi1,Gi1,annotation only -- independent of the structure,yes,EXTENSION-census,0,no,-,-,1,n/a,on (default),none,boltz2|openfold3|protenix|chai1,10,10,40,40,the other 32 C1 census receptors at three rungs
G2,E1.1,wide_replication,C1_REST(provisional),per_receptor,PE2R4,P35408,Homo sapiens (Human),001_004_008,seqrec_trimmed.fasta:1-446,17adcec012def314ffe97132e59e920542044c455579bc4bf769d50263a97eb1,R0_apo,1,1,-,n/a,Gs,Gs,Gs,annotation only -- independent of the structure,yes,EXTENSION-census,0,no,-,-,1,n/a,on (default),none,boltz2|openfold3|protenix|chai1,10,10,40,40,the other 32 C1 census receptors at three rungs
G2,E1.1,wide_replication,C1_REST(provisional),per_receptor,S1PR5,Q9H228,Homo sapiens (Human),001_004_004,seqrec_trimmed.fasta:1-398,955064a6b00ad109bd1ed7e526edbfa9a8cd46814d4d6ba4aa8bea47fa43923e,R0_apo,1,1,-,n/a,Gi/o,Gi1,Gi1,annotation only -- independent of the structure,yes,EXTENSION-census,0,no,-,-,1,n/a,on (default),none,boltz2|openfold3|protenix|chai1,10,10,40,40,the other 32 C1 census receptors at three rungs
G2,E1.1,wide_replication,C1_REST(provisional),per_receptor,5HT1B,P28222,Homo sapiens (Human),001_001_001,seqrec_trimmed.fasta:1-390,0bc8c4af6f71c06551d42d9e55f83b97dcc2d26f51beb15e8c7e1cf1607d5db7,R3_ct21,1,20,"Go (Gi/o, STRUCTURE_NEAR)",STRUCTURE_NEAR,Gi/o,Go,Go,annotation only -- independent of the structure,yes,EXTENSION-census,21,no,1d939254f60124bd3f2d64b363bf9df5b4a2efd63ec759fa3bb755add97f8c72,-,2,off,on (default),none,boltz2|openfold3|protenix|chai1,10,10,40,40,the other 32 C1 census receptors at three rungs
G2,E1.1,wide_replication,C1_REST(provisional),per_receptor,ACM1,P11229,Homo sapiens (Human),001_001_002,seqrec_trimmed.fasta:1-460,a9d70e6dd79a9d6d5fef6772b08efb426eba56ffbc49737c550220e71c521746,R3_ct21,1,20,"Gq (Gq/11, STRUCTURE_EXACT)",STRUCTURE_EXACT,Gq/11,Gq,Gq,annotation only -- independent of the structure,yes,EXTENSION-census,21,no,ca9c43b3512da42d954f460071ed681cb95a05eb4a66fc95bf75f9f8fddfa443,-,2,off,on (default),none,boltz2|openfold3|protenix|chai1,10,10,40,40,the other 32 C1 census receptors at three rungs
G2,E1.1,wide_replication,C1_REST(provisional),per_receptor,ACM2,P08172,Homo sapiens (Human),001_001_002,seqrec_trimmed.fasta:1-466,18e4fe4189d4300e2c85dc966249934aacd3dc3e351a62364a698aa32cefc59a,R3_ct21,1,20,"Go (Gi/o, STRUCTURE_EXACT)",STRUCTURE_EXACT,Gi/o,Go,Go,annotation only -- independent of the structure,yes,EXTENSION-census,21,no,1d939254f60124bd3f2d64b363bf9df5b4a2efd63ec759fa3bb755add97f8c72,-,2,off,on (default),none,boltz2|openfold3|protenix|chai1,10,10,40,40,the other 32 C1 census receptors at three rungs
G2,E1.1,wide_replication,C1_REST(provisional),per_receptor,ADA2A,P08913,Homo sapiens (Human),001_001_003,seqrec_trimmed.fasta:1-465,0153dbebb226a1e5b5f70a1ca9add9fc132e086045e02ee6797b928c3f08547d,R3_ct21,1,20,"Go (Gi/o, STRUCTURE_EXACT)",STRUCTURE_EXACT,Gi/o,Go,Go,annotation only -- independent of the structure,yes,EXTENSION-census,21,no,1d939254f60124bd3f2d64b363bf9df5b4a2efd63ec759fa3bb755add97f8c72,-,2,off,on (default),none,boltz2|openfold3|protenix|chai1,10,10,40,40,the other 32 C1 census receptors at three rungs
G2,E1.1,wide_replication,C1_REST(provisional),per_receptor,ADRB2,P07550,Homo sapiens (Human),001_001_003,seqrec_trimmed.fasta:1-413,9abd88979dbbdef02b63e021dea98ae14cb976caa27c39878da46f99f3182fe5,R3_ct21,1,20,"Gs (Gs, STRUCTURE_EXACT)",STRUCTURE_EXACT,Gs,Gs,Gs,annotation only -- independent of the structure,yes,EXTENSION-census,21,no,39355d83d34556e438109cf065c187714a66052bf2d892a6746407e972c1f4e7,-,2,off,on (default),none,boltz2|openfold3|protenix|chai1,10,10,40,40,the other 32 C1 census receptors at three rungs
G2,E1.1,wide_replication,C1_REST(provisional),per_receptor,CCR5,P51681,Homo sapiens (Human),001_003_002,seqrec_trimmed.fasta:1-352,7474668859b42bd1928b660b8e0f3588621456c10ad704453a6877db09d44e85,R3_ct21,1,20,"Gi1 (Gi/o, STRUCTURE_EXACT)",STRUCTURE_EXACT,Gi/o,Gi1,Gi1,annotation only -- independent of the structure,yes,EXTENSION-census,21,no,ff6db386f5b9f5497eb2fd7777e0006bb86e2e45592cc1055ccf38003591642f,-,2,off,on (default),none,boltz2|openfold3|protenix|chai1,10,10,40,40,the other 32 C1 census receptors at three rungs
G2,E1.1,wide_replication,C1_REST(provisional),per_receptor,CCR6,P51684,Homo sapiens (Human),001_003_002,seqrec_trimmed.fasta:1-374,b706a0519a8fe544c22e82de1ad7fb5c8582a584f0140b1080323299f16d727c,R3_ct21,1,20,"Go (Gi/o, STRUCTURE_NEAR)",STRUCTURE_NEAR,Gi/o,Go,Go,NOT INDEPENDENT: the coupling recommendation was taken from the deposited reference,yes,EXTENSION-census,21,no,1d939254f60124bd3f2d64b363bf9df5b4a2efd63ec759fa3bb755add97f8c72,-,2,off,on (default),none,boltz2|openfold3|protenix|chai1,10,10,40,40,the other 32 C1 census receptors at three rungs
G2,E1.1,wide_replication,C1_REST(provisional),per_receptor,CCR8,P51685,Homo sapiens (Human),001_003_002,seqrec_trimmed.fasta:1-355,5cd8cb49bc5ec7071c501092cf8c0857d3ea53ce9bec9cb06c103a5d4c88e961,R3_ct21,1,20,"Gi1 (Gi/o, STRUCTURE_EXACT)",STRUCTURE_EXACT,Gi/o,Gi1,Gi1,annotation only -- independent of the structure,yes,EXTENSION-census,21,no,ff6db386f5b9f5497eb2fd7777e0006bb86e2e45592cc1055ccf38003591642f,-,2,off,on (default),none,boltz2|openfold3|protenix|chai1,10,10,40,40,the other 32 C1 census receptors at three rungs
G2,E1.1,wide_replication,C1_REST(provisional),per_receptor,CNR1,P21554,Homo sapiens (Human),001_004_005,seqrec_trimmed.fasta:62-472,ec6475daeb38ed8e41ae5e53e481528f0bf8f92b9e9d9c7fe38a4729ac7e3079,R3_ct21,1,20,"Gi1 (Gi/o, STRUCTURE_EXACT)",STRUCTURE_EXACT,Gi/o,Gi1,Gi1,NOT INDEPENDENT: the coupling recommendation was taken from the deposited reference,yes,EXTENSION-census,21,no,ff6db386f5b9f5497eb2fd7777e0006bb86e2e45592cc1055ccf38003591642f,-,2,off,on (default),none,boltz2|openfold3|protenix|chai1,10,10,40,40,the other 32 C1 census receptors at three rungs
G2,E1.1,wide_replication,C1_REST(provisional),per_receptor,CXCR2,P25025,Homo sapiens (Human),001_003_002,seqrec_trimmed.fasta:1-360,613b62553ee1c01672bb0d7d7977679aa6dc74e730c63cf4daba77360d79c435,R3_ct21,1,20,"Gi1 (Gi/o, STRUCTURE_EXACT)",STRUCTURE_EXACT,Gi/o,Gi1,Gi1,annotation only -- independent of the structure,yes,EXTENSION-census,21,no,ff6db386f5b9f5497eb2fd7777e0006bb86e2e45592cc1055ccf38003591642f,-,2,off,on (default),none,boltz2|openfold3|protenix|chai1,10,10,40,40,the other 32 C1 census receptors at three rungs
G2,E1.1,wide_replication,C1_REST(provisional),per_receptor,CXCR3,P49682,Homo sapiens (Human),001_003_002,seqrec_trimmed.fasta:1-368,82869dc8d22e9b15b07a70848b559bd2159ae74699560deece2b78c7089c132e,R3_ct21,1,20,"Gi1 (Gi/o, STRUCTURE_EXACT)",STRUCTURE_EXACT,Gi/o,Gi1,Gi1,annotation only -- independent of the structure,yes,EXTENSION-census,21,no,ff6db386f5b9f5497eb2fd7777e0006bb86e2e45592cc1055ccf38003591642f,-,2,off,on (default),none,boltz2|openfold3|protenix|chai1,10,10,40,40,the other 32 C1 census receptors at three rungs
G2,E1.1,wide_replication,C1_REST(provisional),per_receptor,CXCR4,P61073,Homo sapiens (Human),001_003_002,seqrec_trimmed.fasta:1-352,745dbb36c09682458fa172f0f7c03032517c82c090ad360605494be94709518b,R3_ct21,1,20,"Gi1 (Gi/o, STRUCTURE_EXACT)",STRUCTURE_EXACT,Gi/o,Gi1,Gi1,annotation only -- independent of the structure,yes,EXTENSION-census,21,no,ff6db386f5b9f5497eb2fd7777e0006bb86e2e45592cc1055ccf38003591642f,-,2,off,on (default),none,boltz2|openfold3|protenix|chai1,10,10,40,40,the other 32 C1 census receptors at three rungs
G2,E1.1,wide_replication,C1_REST(provisional),per_receptor,DRD2,P14416,Homo sapiens (Human),001_001_004,seqrec_trimmed.fasta:1-443,8c2b6e1477ff21093d6bdee1a4482a36b1024aaebbd4e968c54262742cefd3e0,R3_ct21,1,20,"Go (Gi/o, STRUCTURE_EXACT)",STRUCTURE_EXACT,Gi/o,Go,Go,annotation only -- independent of the structure,yes,EXTENSION-census,21,no,1d939254f60124bd3f2d64b363bf9df5b4a2efd63ec759fa3bb755add97f8c72,-,2,off,on (default),none,boltz2|openfold3|protenix|chai1,10,10,40,40,the other 32 C1 census receptors at three rungs
G2,E1.1,wide_replication,C1_REST(provisional),per_receptor,FSHR,P23945,Homo sapiens (Human),001_003_003,seqrec_trimmed.fasta:312-695,3afa338eef74ceed96b01df9a4696640e11c956e9df3fb7c90eef106d5734f10,R3_ct21,1,20,"Gs (Gs, STRUCTURE_EXACT)",STRUCTURE_EXACT,Gs,Gs,Gs,annotation only -- independent of the structure,yes,EXTENSION-census,21,no,39355d83d34556e438109cf065c187714a66052bf2d892a6746407e972c1f4e7,-,2,off,on (default),none,boltz2|openfold3|protenix|chai1,10,10,40,40,the other 32 C1 census receptors at three rungs
G2,E1.1,wide_replication,C1_REST(provisional),per_receptor,GPR6,P46095,Homo sapiens (Human),001_010_001,seqrec_trimmed.fasta:21-362,1c75b0e3f140491155600719438cb679f6d32aea83042129d548dd04478f5550,R3_ct21,1,20,"Gs (Gs, STRUCTURE_EXACT)",STRUCTURE_EXACT,Gs,Gs,Gs,annotation only -- independent of the structure,yes,EXTENSION-census,21,no,39355d83d34556e438109cf065c187714a66052bf2d892a6746407e972c1f4e7,-,2,off,on (default),none,boltz2|openfold3|protenix|chai1,10,10,40,40,the other 32 C1 census receptors at three rungs
G2,E1.1,wide_replication,C1_REST(provisional),per_receptor,HRH2,P25021,Homo sapiens (Human),001_001_005,seqrec_trimmed.fasta:1-359,4388134c63cdaa3d7a98d979102b2054c4fd38d0e8342ea901a0460720c70fa1,R3_ct21,1,20,"Gs (Gs, STRUCTURE_NEAR)",STRUCTURE_NEAR,Gs,Gs,Gs,NOT INDEPENDENT: the coupling recommendation was taken from the deposited reference,yes,EXTENSION-census,21,no,39355d83d34556e438109cf065c187714a66052bf2d892a6746407e972c1f4e7,-,2,off,on (default),none,boltz2|openfold3|protenix|chai1,10,10,40,40,the other 32 C1 census receptors at three rungs
G2,E1.1,wide_replication,C1_REST(provisional),per_receptor,LSHR,P22888,Homo sapiens (Human),001_003_003,seqrec_trimmed.fasta:309-699,f9081bb52177072866aa26780b9d06c96575ef6f587d7835adb0871ff8084d18,R3_ct21,1,20,"Gs (Gs, STRUCTURE_NEAR)",STRUCTURE_NEAR,Gs,Gs,Gs,annotation only -- independent of the structure,yes,EXTENSION-census,21,no,39355d83d34556e438109cf065c187714a66052bf2d892a6746407e972c1f4e7,-,2,off,on (default),none,boltz2|openfold3|protenix|chai1,10,10,40,40,the other 32 C1 census receptors at three rungs
G2,E1.1,wide_replication,C1_REST(provisional),per_receptor,MTR1B,P49286,Homo sapiens (Human),001_005_001,seqrec_trimmed.fasta:1-362,994582d1d50e1dfe7147a138b488aab397e57ece95746f0ad9692acbdbbe63f6,R3_ct21,1,20,"Gi1 (Gi/o, STRUCTURE_EXACT)",STRUCTURE_EXACT,Gi/o,Gi1,Gi1,annotation only -- independent of the structure,yes,EXTENSION-census,21,no,ff6db386f5b9f5497eb2fd7777e0006bb86e2e45592cc1055ccf38003591642f,-,2,off,on (default),none,boltz2|openfold3|protenix|chai1,10,10,40,40,the other 32 C1 census receptors at three rungs
G2,E1.1,wide_replication,C1_REST(provisional),per_receptor,NPY2R,P49146,Homo sapiens (Human),001_002_020,seqrec_trimmed.fasta:1-381,5405ec4c579e685932a3fbc61764f6be9b73e9cb76180d6825433fe3346bc52b,R3_ct21,1,20,"Gi1 (Gi/o, STRUCTURE_EXACT)",STRUCTURE_EXACT,Gi/o,Gi1,Gi1,annotation only -- independent of the structure,yes,EXTENSION-census,21,no,ff6db386f5b9f5497eb2fd7777e0006bb86e2e45592cc1055ccf38003591642f,-,2,off,on (default),none,boltz2|openfold3|protenix|chai1,10,10,40,40,the other 32 C1 census receptors at three rungs
G2,E1.1,wide_replication,C1_REST(provisional),per_receptor,OPRK,P41145,Homo sapiens (Human),001_002_022,seqrec_trimmed.fasta:7-380,ebe4f6df631e95ccd92f5103265ff787bfb2de7c7c5bd08edaf86cddd3e98bbd,R3_ct21,1,20,"Gi1 (Gi/o, STRUCTURE_EXACT)",STRUCTURE_EXACT,Gi/o,Gi1,Gi1,annotation only -- independent of the structure,yes,EXTENSION-census,21,no,ff6db386f5b9f5497eb2fd7777e0006bb86e2e45592cc1055ccf38003591642f,-,2,off,on (default),none,boltz2|openfold3|protenix|chai1,10,10,40,40,the other 32 C1 census receptors at three rungs
G2,E1.1,wide_replication,C1_REST(provisional),per_receptor,OPRM,P42866,Mus musculus (Mouse),001_002_022,seqrec_trimmed.fasta:15-398,ffdc6938597e97e50bbd6960a8f36250bb36ea7edfa3324053d9b6414dbe8980,R3_ct21,1,20,"Gi1 (Gi/o, CONVENTION_FALLBACK)",CONVENTION_FALLBACK,Gi/o,Gi1,Gi1,annotation only -- independent of the structure,yes,EXTENSION-census,21,no,ff6db386f5b9f5497eb2fd7777e0006bb86e2e45592cc1055ccf38003591642f,-,2,off,on (default),none,boltz2|openfold3|protenix|chai1,10,10,40,40,the other 32 C1 census receptors at three rungs
G2,E1.1,wide_replication,C1_REST(provisional),per_receptor,OPRX,P41146,Homo sapiens (Human),001_002_022,seqrec_trimmed.fasta:1-370,34c69b7a4be8168c8acba2ed65e2efe153b9ea6487d2fc9bed8b34e4d9fbe7cf,R3_ct21,1,20,"Gi1 (Gi/o, STRUCTURE_EXACT)",STRUCTURE_EXACT,Gi/o,Gi1,Gi1,annotation only -- independent of the structure,yes,EXTENSION-census,21,no,ff6db386f5b9f5497eb2fd7777e0006bb86e2e45592cc1055ccf38003591642f,-,2,off,on (default),none,boltz2|openfold3|protenix|chai1,10,10,40,40,the other 32 C1 census receptors at three rungs
